Date,Close
2021-07-28 00:00:00+09:00,72996.0703125
2021-07-29 00:00:00+09:00,72811.75
2021-07-30 00:00:00+09:00,72350.9140625
2021-08-02 00:00:00+09:00,73088.2265625
2021-08-03 00:00:00+09:00,75023.75
2021-08-04 00:00:00+09:00,76406.265625
2021-08-05 00:00:00+09:00,75668.90625
2021-08-06 00:00:00+09:00,75115.9296875
2021-08-09 00:00:00+09:00,75115.9296875
2021-08-10 00:00:00+09:00,73917.75
2021-08-11 00:00:00+09:00,72350.9140625
2021-08-12 00:00:00+09:00,70968.421875
2021-08-13 00:00:00+09:00,68572.0703125
2021-08-17 00:00:00+09:00,68387.734375
2021-08-18 00:00:00+09:00,68111.2578125
2021-08-19 00:00:00+09:00,67373.9140625
2021-08-20 00:00:00+09:00,67005.2578125
2021-08-23 00:00:00+09:00,67558.2421875
2021-08-24 00:00:00+09:00,69678.078125
2021-08-25 00:00:00+09:00,69770.2421875
2021-08-26 00:00:00+09:00,68756.4140625
2021-08-27 00:00:00+09:00,68479.8984375
2021-08-30 00:00:00+09:00,68756.4140625
2021-08-31 00:00:00+09:00,70691.9140625
2021-09-01 00:00:00+09:00,70784.078125
2021-09-02 00:00:00+09:00,70046.7578125
2021-09-03 00:00:00+09:00,70599.7421875
2021-09-06 00:00:00+09:00,71244.921875
2021-09-07 00:00:00+09:00,70138.9140625
2021-09-08 00:00:00+09:00,70323.25
2021-09-09 00:00:00+09:00,69401.5859375
2021-09-10 00:00:00+09:00,69401.5859375
2021-09-13 00:00:00+09:00,70323.25
2021-09-14 00:00:00+09:00,70599.7421875
2021-09-15 00:00:00+09:00,70968.421875
2021-09-16 00:00:00+09:00,70138.9140625
2021-09-17 00:00:00+09:00,71152.7421875
2021-09-23 00:00:00+09:00,71337.0625
2021-09-24 00:00:00+09:00,71244.921875
2021-09-27 00:00:00+09:00,71613.59375
2021-09-28 00:00:00+09:00,70323.25
2021-09-29 00:00:00+09:00,68620.25
2021-09-30 00:00:00+09:00,68620.25
2021-10-01 00:00:00+09:00,67786.8046875
2021-10-05 00:00:00+09:00,66860.7421875
2021-10-06 00:00:00+09:00,66027.3046875
2021-10-07 00:00:00+09:00,66305.1328125
2021-10-08 00:00:00+09:00,66212.5078125
2021-10-12 00:00:00+09:00,63897.390625
2021-10-13 00:00:00+09:00,63712.171875
2021-10-14 00:00:00+09:00,64267.796875
2021-10-15 00:00:00+09:00,64916.03515625
2021-10-18 00:00:00+09:00,65008.6328125
2021-10-19 00:00:00+09:00,65379.0625
2021-10-20 00:00:00+09:00,65101.24609375
2021-10-21 00:00:00+09:00,65008.6328125
2021-10-22 00:00:00+09:00,65193.859375
2021-10-25 00:00:00+09:00,65008.6328125
2021-10-26 00:00:00+09:00,65842.0859375
2021-10-27 00:00:00+09:00,64916.03515625
2021-10-28 00:00:00+09:00,65471.68359375
2021-10-29 00:00:00+09:00,64638.2265625
2021-11-01 00:00:00+09:00,64730.8359375
2021-11-02 00:00:00+09:00,66212.5078125
2021-11-03 00:00:00+09:00,65193.859375
2021-11-04 00:00:00+09:00,65379.0625
2021-11-05 00:00:00+09:00,65008.6328125
2021-11-08 00:00:00+09:00,65379.0625
2021-11-09 00:00:00+09:00,65286.47265625
2021-11-10 00:00:00+09:00,65008.6328125
2021-11-11 00:00:00+09:00,64730.8359375
2021-11-12 00:00:00+09:00,65379.0625
2021-11-15 00:00:00+09:00,66119.90625
2021-11-16 00:00:00+09:00,66027.3046875
2021-11-17 00:00:00+09:00,65471.68359375
2021-11-18 00:00:00+09:00,65008.6328125
2021-11-19 00:00:00+09:00,65934.703125
2021-11-22 00:00:00+09:00,69361.078125
2021-11-23 00:00:00+09:00,69731.5
2021-11-24 00:00:00+09:00,69268.4609375
2021-11-25 00:00:00+09:00,68249.8125
2021-11-26 00:00:00+09:00,66953.3515625
2021-11-29 00:00:00+09:00,66953.3515625
2021-11-30 00:00:00+09:00,66027.3046875
2021-12-01 00:00:00+09:00,68898.046875
2021-12-02 00:00:00+09:00,70194.515625
2021-12-03 00:00:00+09:00,70009.3203125
2021-12-06 00:00:00+09:00,70657.5390625
2021-12-07 00:00:00+09:00,71676.1953125
2021-12-08 00:00:00+09:00,71676.1953125
2021-12-09 00:00:00+09:00,72417.046875
2021-12-10 00:00:00+09:00,71213.171875
2021-12-13 00:00:00+09:00,71120.5703125
2021-12-14 00:00:00+09:00,71305.7890625
2021-12-15 00:00:00+09:00,71861.40625
2021-12-16 00:00:00+09:00,72046.6171875
2021-12-17 00:00:00+09:00,72231.8359375
2021-12-20 00:00:00+09:00,71398.3828125
2021-12-21 00:00:00+09:00,72324.4375
2021-12-22 00:00:00+09:00,73528.296875
2021-12-23 00:00:00+09:00,73991.3359375
2021-12-24 00:00:00+09:00,74546.96875
2021-12-27 00:00:00+09:00,74269.140625
2021-12-28 00:00:00+09:00,74361.7421875
2021-12-29 00:00:00+09:00,73302.1875
2021-12-30 00:00:00+09:00,72837.1015625
2022-01-04 00:00:00+09:00,73209.203125
2022-01-05 00:00:00+09:00,71999.875
2022-01-06 00:00:00+09:00,71534.7578125
2022-01-07 00:00:00+09:00,72837.1015625
2022-01-10 00:00:00+09:00,72558.0234375
2022-01-11 00:00:00+09:00,73395.234375
2022-01-12 00:00:00+09:00,73395.234375
2022-01-13 00:00:00+09:00,72464.9921875
2022-01-14 00:00:00+09:00,71906.8671875
2022-01-17 00:00:00+09:00,72092.8984375
2022-01-18 00:00:00+09:00,71627.78125
2022-01-19 00:00:00+09:00,70976.6328125
2022-01-20 00:00:00+09:00,71162.671875
2022-01-21 00:00:00+09:00,70325.46875
2022-01-24 00:00:00+09:00,69860.359375
2022-01-25 00:00:00+09:00,68837.1015625
2022-01-26 00:00:00+09:00,68837.1015625
2022-01-27 00:00:00+09:00,66325.4765625
2022-01-28 00:00:00+09:00,68185.9453125
2022-02-03 00:00:00+09:00,68185.9453125
2022-02-04 00:00:00+09:00,68837.1015625
2022-02-07 00:00:00+09:00,67906.8671875
2022-02-08 00:00:00+09:00,67906.8671875
2022-02-10 00:00:00+09:00,70139.4140625
2022-02-11 00:00:00+09:00,69674.3046875
2022-02-14 00:00:00+09:00,68558.0390625
2022-02-15 00:00:00+09:00,68558.0390625
2022-02-16 00:00:00+09:00,69581.28125
2022-02-17 00:00:00+09:00,69767.3359375
2022-02-18 00:00:00+09:00,69116.171875
2022-02-21 00:00:00+09:00,69116.171875
2022-02-24 00:00:00+09:00,66511.515625
2022-02-25 00:00:00+09:00,66883.6171875
2022-02-28 00:00:00+09:00,66883.6171875
2022-03-02 00:00:00+09:00,66697.578125
2022-03-03 00:00:00+09:00,67813.84375
2022-03-04 00:00:00+09:00,67813.84375
2022-03-07 00:00:00+09:00,65209.19921875
2022-03-08 00:00:00+09:00,64651.05078125
2022-03-10 00:00:00+09:00,64651.05078125
2022-03-11 00:00:00+09:00,65116.16796875
2022-03-14 00:00:00+09:00,65302.21875
2022-03-15 00:00:00+09:00,65302.21875
2022-03-16 00:00:00+09:00,65488.265625
2022-03-17 00:00:00+09:00,65488.265625
2022-03-18 00:00:00+09:00,65767.3515625
2022-03-21 00:00:00+09:00,65023.14453125
2022-03-22 00:00:00+09:00,65395.25
2022-03-23 00:00:00+09:00,65581.2890625
2022-03-24 00:00:00+09:00,64930.12890625
2022-03-25 00:00:00+09:00,64930.12890625
2022-03-28 00:00:00+09:00,64837.125
2022-03-29 00:00:00+09:00,65302.21875
2022-03-30 00:00:00+09:00,65359.24609375
2022-03-31 00:00:00+09:00,65078.74609375
2022-04-01 00:00:00+09:00,64611.22265625
2022-04-04 00:00:00+09:00,64798.2421875
2022-04-05 00:00:00+09:00,64704.71875
2022-04-06 00:00:00+09:00,64050.203125
2022-04-07 00:00:00+09:00,63582.68359375
2022-04-08 00:00:00+09:00,63395.66796875
2022-04-11 00:00:00+09:00,63489.1796875
2022-04-12 00:00:00+09:00,62647.64453125
2022-04-13 00:00:00+09:00,64237.22265625
2022-04-14 00:00:00+09:00,63115.171875
2022-04-15 00:00:00+09:00,62273.625
2022-04-18 00:00:00+09:00,62367.140625
2022-04-19 00:00:00+09:00,62928.16015625
2022-04-20 00:00:00+09:00,63021.65625
2022-04-21 00:00:00+09:00,63302.1796875
2022-04-22 00:00:00+09:00,62647.64453125
2022-04-25 00:00:00+09:00,61993.1171875
2022-04-26 00:00:00+09:00,61806.1015625
2022-04-27 00:00:00+09:00,60777.56640625
2022-04-28 00:00:00+09:00,60590.55859375
2022-04-29 00:00:00+09:00,63021.65625
2022-05-02 00:00:00+09:00,62928.16015625
2022-05-03 00:00:00+09:00,63115.171875
2022-05-04 00:00:00+09:00,63489.1796875
2022-05-06 00:00:00+09:00,62180.12109375
2022-05-10 00:00:00+09:00,61432.1015625
2022-05-11 00:00:00+09:00,61432.1015625
2022-05-12 00:00:00+09:00,60684.0625
2022-05-13 00:00:00+09:00,62180.12109375
2022-05-16 00:00:00+09:00,61993.1171875
2022-05-17 00:00:00+09:00,63208.6640625
2022-05-18 00:00:00+09:00,63676.19140625
2022-05-19 00:00:00+09:00,63115.171875
2022-05-20 00:00:00+09:00,63582.68359375
2022-05-23 00:00:00+09:00,63489.1796875
2022-05-24 00:00:00+09:00,62180.12109375
2022-05-25 00:00:00+09:00,62086.62109375
2022-05-26 00:00:00+09:00,61619.1015625
2022-05-27 00:00:00+09:00,62180.12109375
2022-05-30 00:00:00+09:00,63302.1796875
2022-05-31 00:00:00+09:00,63021.65625
2022-06-02 00:00:00+09:00,62367.140625
2022-06-03 00:00:00+09:00,62460.63671875
2022-06-07 00:00:00+09:00,61245.0859375
2022-06-08 00:00:00+09:00,61058.078125
2022-06-09 00:00:00+09:00,60964.5703125
2022-06-10 00:00:00+09:00,59655.52734375
2022-06-13 00:00:00+09:00,58065.9453125
2022-06-14 00:00:00+09:00,57878.953125
2022-06-15 00:00:00+09:00,56756.8984375
2022-06-16 00:00:00+09:00,56943.90625
2022-06-17 00:00:00+09:00,55915.359375
2022-06-20 00:00:00+09:00,54886.82421875
2022-06-21 00:00:00+09:00,54699.8046875
2022-06-22 00:00:00+09:00,53858.2734375
2022-06-23 00:00:00+09:00,53671.265625
2022-06-24 00:00:00+09:00,54606.3046875
2022-06-27 00:00:00+09:00,54980.3203125
2022-06-28 00:00:00+09:00,55541.34375
2022-06-29 00:00:00+09:00,54563.89453125
2022-06-30 00:00:00+09:00,53623.140625
2022-07-01 00:00:00+09:00,52870.5390625
2022-07-04 00:00:00+09:00,53717.22265625
2022-07-05 00:00:00+09:00,53811.29296875
2022-07-06 00:00:00+09:00,53058.6875
2022-07-07 00:00:00+09:00,54752.05859375
2022-07-08 00:00:00+09:00,55222.4296875
2022-07-11 00:00:00+09:00,55316.50390625
2022-07-12 00:00:00+09:00,54657.9765625
2022-07-13 00:00:00+09:00,54563.89453125
2022-07-14 00:00:00+09:00,54093.51953125
2022-07-15 00:00:00+09:00,56445.4140625
2022-07-18 00:00:00+09:00,58232.859375
2022-07-19 00:00:00+09:00,57292.09375
2022-07-20 00:00:00+09:00,56915.7890625
2022-07-21 00:00:00+09:00,58138.77734375
2022-07-22 00:00:00+09:00,57668.3984375
2022-07-25 00:00:00+09:00,57480.2421875
2022-07-26 00:00:00+09:00,58044.703125
2022-07-27 00:00:00+09:00,58138.77734375
2022-07-28 00:00:00+09:00,58232.859375
2022-07-29 00:00:00+09:00,57762.48046875
2022-08-01 00:00:00+09:00,57668.3984375
2022-08-02 00:00:00+09:00,58044.703125
2022-08-03 00:00:00+09:00,57668.3984375
2022-08-04 00:00:00+09:00,57856.55078125
2022-08-05 00:00:00+09:00,57856.55078125
2022-08-08 00:00:00+09:00,57198.01953125
2022-08-09 00:00:00+09:00,56445.4140625
2022-08-10 00:00:00+09:00,55598.73046875
2022-08-11 00:00:00+09:00,56351.33984375
2022-08-12 00:00:00+09:00,56633.56640625
2022-08-16 00:00:00+09:00,57386.16796875
2022-08-17 00:00:00+09:00,56821.71875
2022-08-18 00:00:00+09:00,57856.55078125
2022-08-19 00:00:00+09:00,57292.09375
2022-08-22 00:00:00+09:00,56445.4140625
2022-08-23 00:00:00+09:00,55598.73046875
2022-08-24 00:00:00+09:00,55504.65625
2022-08-25 00:00:00+09:00,56163.18359375
2022-08-26 00:00:00+09:00,56445.4140625
2022-08-29 00:00:00+09:00,55128.3515625
2022-08-30 00:00:00+09:00,55316.50390625
2022-08-31 00:00:00+09:00,56163.18359375
2022-09-01 00:00:00+09:00,54940.1953125
2022-09-02 00:00:00+09:00,54093.51953125
2022-09-05 00:00:00+09:00,53717.22265625
2022-09-06 00:00:00+09:00,53717.22265625
2022-09-07 00:00:00+09:00,52682.38671875
2022-09-08 00:00:00+09:00,52306.0859375
2022-09-13 00:00:00+09:00,54657.9765625
2022-09-14 00:00:00+09:00,53434.9921875
2022-09-15 00:00:00+09:00,52682.38671875
2022-09-16 00:00:00+09:00,52870.5390625
2022-09-19 00:00:00+09:00,53058.6875
2022-09-20 00:00:00+09:00,52494.23828125
2022-09-21 00:00:00+09:00,52023.85546875
2022-09-22 00:00:00+09:00,51177.171875
2022-09-23 00:00:00+09:00,51271.25
2022-09-26 00:00:00+09:00,50706.796875
2022-09-27 00:00:00+09:00,50989.01953125
2022-09-28 00:00:00+09:00,49766.04296875
2022-09-29 00:00:00+09:00,49823.8203125
2022-09-30 00:00:00+09:00,50297.42578125
2022-10-04 00:00:00+09:00,52286.6015625
2022-10-05 00:00:00+09:00,53044.37109375
2022-10-06 00:00:00+09:00,53328.5390625
2022-10-07 00:00:00+09:00,53233.81640625
2022-10-11 00:00:00+09:00,52476.0390625
2022-10-12 00:00:00+09:00,52854.9296875
2022-10-13 00:00:00+09:00,52286.6015625
2022-10-14 00:00:00+09:00,53328.5390625
2022-10-17 00:00:00+09:00,53612.70703125
2022-10-18 00:00:00+09:00,53517.9765625
2022-10-19 00:00:00+09:00,52854.9296875
2022-10-20 00:00:00+09:00,52570.7578125
2022-10-21 00:00:00+09:00,52949.6484375
2022-10-24 00:00:00+09:00,54465.19921875
2022-10-25 00:00:00+09:00,54654.6484375
2022-10-26 00:00:00+09:00,56264.92578125
2022-10-27 00:00:00+09:00,56359.6484375
2022-10-28 00:00:00+09:00,54275.7578125
2022-10-31 00:00:00+09:00,56264.92578125
2022-11-01 00:00:00+09:00,56833.25390625
2022-11-02 00:00:00+09:00,56454.36328125
2022-11-03 00:00:00+09:00,56075.4765625
2022-11-04 00:00:00+09:00,56264.92578125
2022-11-07 00:00:00+09:00,57022.69921875
2022-11-08 00:00:00+09:00,58538.25390625
2022-11-09 00:00:00+09:00,58727.69921875
2022-11-10 00:00:00+09:00,57212.14453125
2022-11-11 00:00:00+09:00,59580.1953125
2022-11-14 00:00:00+09:00,58632.98046875
2022-11-15 00:00:00+09:00,59106.58984375
2022-11-16 00:00:00+09:00,59390.75390625
2022-11-17 00:00:00+09:00,58159.37109375
2022-11-18 00:00:00+09:00,58538.25390625
2022-11-21 00:00:00+09:00,58159.37109375
2022-11-22 00:00:00+09:00,57401.58984375
2022-11-23 00:00:00+09:00,57780.47265625
2022-11-24 00:00:00+09:00,58159.37109375
2022-11-25 00:00:00+09:00,57780.47265625
2022-11-28 00:00:00+09:00,56927.98046875
2022-11-29 00:00:00+09:00,57401.58984375
2022-11-30 00:00:00+09:00,58917.13671875
2022-12-01 00:00:00+09:00,59296.02734375
2022-12-02 00:00:00+09:00,57212.14453125
2022-12-05 00:00:00+09:00,57117.41796875
2022-12-06 00:00:00+09:00,56075.4765625
2022-12-07 00:00:00+09:00,55791.3125
2022-12-08 00:00:00+09:00,56075.4765625
2022-12-09 00:00:00+09:00,57212.14453125
2022-12-12 00:00:00+09:00,56359.6484375
2022-12-13 00:00:00+09:00,56549.0859375
2022-12-14 00:00:00+09:00,57306.86328125
2022-12-15 00:00:00+09:00,56170.19921875
2022-12-16 00:00:00+09:00,56359.6484375
2022-12-19 00:00:00+09:00,56359.6484375
2022-12-20 00:00:00+09:00,55507.14453125
2022-12-21 00:00:00+09:00,54938.80859375
2022-12-22 00:00:00+09:00,55980.75390625
2022-12-23 00:00:00+09:00,55033.53515625
2022-12-26 00:00:00+09:00,54844.08984375
2022-12-27 00:00:00+09:00,55033.53515625
2022-12-28 00:00:00+09:00,53947.90625
2022-12-29 00:00:00+09:00,52708.82421875
2023-01-02 00:00:00+09:00,52899.4453125
2023-01-03 00:00:00+09:00,52804.12890625
2023-01-04 00:00:00+09:00,55091.67578125
2023-01-05 00:00:00+09:00,55472.93359375
2023-01-06 00:00:00+09:00,56235.44921875
2023-01-09 00:00:00+09:00,57855.7890625
2023-01-10 00:00:00+09:00,57569.84765625
2023-01-11 00:00:00+09:00,57665.1640625
2023-01-12 00:00:00+09:00,57665.1640625
2023-01-13 00:00:00+09:00,57951.109375
2023-01-16 00:00:00+09:00,58237.046875
2023-01-17 00:00:00+09:00,58141.734375
2023-01-18 00:00:00+09:00,57569.84765625
2023-01-19 00:00:00+09:00,58618.30859375
2023-01-20 00:00:00+09:00,58904.25
2023-01-25 00:00:00+09:00,60333.96484375
2023-01-26 00:00:00+09:00,60810.5390625
2023-01-27 00:00:00+09:00,61573.0546875
2023-01-30 00:00:00+09:00,60333.96484375
2023-01-31 00:00:00+09:00,58522.9921875
2023-02-01 00:00:00+09:00,58141.734375
2023-02-02 00:00:00+09:00,60524.58984375
2023-02-03 00:00:00+09:00,60524.58984375
2023-02-06 00:00:00+09:00,58713.62109375
2023-02-07 00:00:00+09:00,59094.875
2023-02-08 00:00:00+09:00,60143.3359375
2023-02-09 00:00:00+09:00,60333.96484375
2023-02-10 00:00:00+09:00,59952.71484375
2023-02-13 00:00:00+09:00,59952.71484375
2023-02-14 00:00:00+09:00,60238.6484375
2023-02-15 00:00:00+09:00,59285.5078125
2023-02-16 00:00:00+09:00,60715.21484375
2023-02-17 00:00:00+09:00,59666.765625
2023-02-20 00:00:00+09:00,59762.078125
2023-02-21 00:00:00+09:00,59190.1953125
2023-02-22 00:00:00+09:00,58237.046875
2023-02-23 00:00:00+09:00,59094.875
2023-02-24 00:00:00+09:00,58427.6796875
2023-02-27 00:00:00+09:00,57665.1640625
2023-02-28 00:00:00+09:00,57760.48046875
2023-03-02 00:00:00+09:00,57951.109375
2023-03-03 00:00:00+09:00,57665.1640625
2023-03-06 00:00:00+09:00,58618.30859375
2023-03-07 00:00:00+09:00,57855.7890625
2023-03-08 00:00:00+09:00,57474.5390625
2023-03-09 00:00:00+09:00,57283.90625
2023-03-10 00:00:00+09:00,56712.01953125
2023-03-13 00:00:00+09:00,57188.58984375
2023-03-14 00:00:00+09:00,56235.44921875
2023-03-15 00:00:00+09:00,56997.9609375
2023-03-16 00:00:00+09:00,57093.27734375
2023-03-17 00:00:00+09:00,58427.6796875
2023-03-20 00:00:00+09:00,57379.2265625
2023-03-21 00:00:00+09:00,57474.5390625
2023-03-22 00:00:00+09:00,58237.046875
